"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180812","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180827","CanopyArea_20180828"
NA,2018,"Tottori","Jul",86,"GmWMC086","C1",169,0,0.01247,0.01806,0.0233,0.02291,0.02213,0.02745,0.04269,0.06276,0.07701,0.10875,0.1483,0.14879,0.18753,0.22034,0.27761,0.34823,0.37404,0.42592,0.42279,0.35404,0.44854,0.43538,0.51206,0.40943,0.45283,0.48429
NA,2018,"Tottori","Jul",43,"GmJMC043","C1",170,0,0.00921,0.01149,0.01416,0.0137,0.01255,0.01286,0.02795,0.04355,0.04767,0.06793,0.08841,0.09479,0.11057,0.14411,0.19297,0.265,0.27967,0.32677,0.35172,0.27076,0.41403,0.39974,0.48412,0.41244,0.45668,0.50041
NA,2018,"Tottori","Jul",116,"GmJMC116","C1",171,0,0.01394,0.02388,0.02899,0.03067,0.03117,0.03263,0.04767,0.06767,0.08404,0.10019,0.12555,0.12024,0.15976,0.21883,0.22925,0.31572,0.32608,0.40648,0.40586,0.31577,0.49105,0.48515,0.54018,0.49896,0.61357,0.64977
NA,2018,"Tottori","Jul",127,"GmWMC127","C1",172,0,0.01097,0.01392,0.01733,0.01744,0.01837,0.02021,0.04034,0.05472,0.06498,0.09073,0.10304,0.10689,0.13208,0.19786,0.20738,0.25967,0.27255,0.32442,0.31644,0.27117,0.38481,0.39012,0.45418,0.46132,0.5197,0.53641
NA,2018,"Tottori","Jul",61,"GmJMC061","C1",173,0,0.01308,0.02788,0.039,0.03755,0.03652,0.03508,0.05962,0.07968,0.07984,0.10168,0.12363,0.1223,0.14351,0.19443,0.19063,0.26978,0.27167,0.32809,0.33744,0.27349,0.39642,0.4027,0.45273,0.45353,0.55145,0.5688
NA,2018,"Tottori","Jul",28,"GmJMC028","C1",174,0,0.0145,0.02036,0.02463,0.02772,0.02766,0.02573,0.05059,0.07022,0.08137,0.09377,0.11178,0.10783,0.13179,0.17489,0.20121,0.2743,0.30027,0.34628,0.37275,0.32406,0.41896,0.44101,0.49361,0.53091,0.59317,0.63483
NA,2018,"Tottori","Jul",36,"GmWMC036","C1",175,0,0.0036,0.00395,0.00406,0.00415,0.00431,0.005,0.01057,0.01523,0.01646,0.02225,0.03121,0.03074,0.04021,0.06561,0.06842,0.09944,0.11458,0.15169,0.18298,0.18005,0.24808,0.23982,0.27495,0.30491,0.30647,0.31974
NA,2018,"Tottori","Jul",179,"GmJMC179","C1",176,0,0.01699,0.02427,0.0291,0.02696,0.02577,0.02832,0.05132,0.08298,0.0933,0.13156,0.16469,0.1663,0.19827,0.23582,0.26865,0.32889,0.36788,0.4302,0.45446,0.43236,0.54019,0.52752,0.60968,0.5131,0.59206,0.61889
NA,2018,"Tottori","Jul",172,"GmJMC172","C1",177,0,0.0081,0.00975,0.01253,0.01267,0.01265,0.01476,0.02711,0.03536,0.04541,0.0646,0.0903,0.09124,0.09444,0.11333,0.15919,0.20589,0.22652,0.27186,0.32037,0.2935,0.38541,0.36743,0.42064,0.4251,0.51174,0.55018
NA,2018,"Tottori","Jul",115,"GmWMC115","C1",178,0,0.0119,0.01562,0.01839,0.02142,0.02285,0.02172,0.03962,0.05324,0.06378,0.09067,0.11232,0.11748,0.12517,0.16193,0.16526,0.21081,0.22094,0.28303,0.30665,0.28731,0.37247,0.39067,0.47197,0.50539,0.58229,0.62982
NA,2018,"Tottori","Jul",180,"GmJMC180","C1",179,0,0.00831,0.00935,0.01166,0.01191,0.01243,0.01417,0.02386,0.02837,0.03424,0.04775,0.06302,0.06976,0.0755,0.11076,0.12702,0.17141,0.1749,0.2252,0.23601,0.22102,0.26281,0.27238,0.32525,0.38068,0.4452,0.47925
NA,2018,"Tottori","Jul",134,"GmWMC134","C1",180,0,0.00246,0.00372,0.00461,0.00433,0.00439,0.00395,0.00959,0.01277,0.01485,0.01937,0.02813,0.02789,0.03374,0.05414,0.05963,0.08214,0.08943,0.09994,0.12787,0.12583,0.17188,0.16464,0.2144,0.25224,0.26979,0.36019
NA,2018,"Tottori","Jul",48,"GmWMC048","C1",181,0,0.01326,0.01946,0.02482,0.02501,0.02251,0.02481,0.0367,0.05167,0.0581,0.07416,0.09326,0.0914,0.10521,0.14896,0.15558,0.20229,0.2131,0.29426,0.29923,0.29281,0.39954,0.40367,0.47564,0.46506,0.51934,0.5422
NA,2018,"Tottori","Jul",24,"GmWMC024","C1",182,0,0.00784,0.01051,0.01492,0.01577,0.0146,0.01444,0.02442,0.03539,0.04192,0.05427,0.07843,0.06664,0.07002,0.08859,0.11183,0.16142,0.16406,0.2039,0.26146,0.23698,0.35844,0.33589,0.44144,0.4064,0.44551,0.51169
NA,2018,"Tottori","Jul",4,"GmJMC004","C1",183,0,0.02052,0.02469,0.03466,0.04007,0.03695,0.03671,0.05561,0.06847,0.07609,0.09874,0.11633,0.11665,0.12783,0.1603,0.16448,0.20727,0.22395,0.26787,0.28633,0.274,0.32833,0.32374,0.36877,0.37788,0.36351,0.40042
NA,2018,"Tottori","Jul",175,"GmWMC175","C1",184,0,0.01054,0.01708,0.02186,0.02261,0.02068,0.02348,0.03594,0.04073,0.04812,0.06109,0.08156,0.08071,0.09399,0.13977,0.14608,0.21654,0.22989,0.31486,0.32307,0.2988,0.41327,0.39581,0.48852,0.48823,0.57806,0.62283
NA,2018,"Tottori","Jul",63,"GmJMC063","C1",185,0,0.01461,0.02634,0.03386,0.03411,0.03676,0.03509,0.05795,0.08621,0.09989,0.12108,0.15425,0.15556,0.18278,0.26792,0.27457,0.3823,0.39632,0.50222,0.46787,0.42687,0.56249,0.54276,0.61933,0.57312,0.66488,0.69065
NA,2018,"Tottori","Jul",69,"GmJMC069","C1",186,0,0.0119,0.02091,0.02626,0.02648,0.02806,0.02641,0.04016,0.06107,0.07833,0.09528,0.13334,0.12853,0.14993,0.18433,0.19668,0.28176,0.29327,0.34274,0.35063,0.32383,0.45862,0.44007,0.52816,0.48446,0.55805,0.60728
NA,2018,"Tottori","Jul",140,"GmWMC140","C1",187,0,0.00625,0.00974,0.01439,0.01424,0.01397,0.01479,0.02214,0.0339,0.03825,0.04875,0.06103,0.0615,0.07028,0.09109,0.10733,0.15095,0.17512,0.25814,0.29729,0.27149,0.37204,0.37089,0.44497,0.46377,0.55041,0.599
NA,2018,"Tottori","Jul",96,"GmJMC096","C1",188,0,0.00977,0.01728,0.02117,0.02317,0.02391,0.02651,0.04346,0.06623,0.08371,0.1077,0.12862,0.13669,0.15084,0.19967,0.22596,0.29427,0.30327,0.38939,0.39318,0.35668,0.49658,0.49647,0.56998,0.49631,0.6073,0.64048
NA,2018,"Tottori","Jul",16,"GmJMC016","C1",189,0,0.01831,0.02393,0.03202,0.02894,0.02586,0.02817,0.05193,0.07577,0.09581,0.10408,0.13976,0.14606,0.15899,0.20955,0.23881,0.2922,0.32404,0.38428,0.37851,0.33064,0.41452,0.40217,0.49127,0.42495,0.47459,0.51146
NA,2018,"Tottori","Jul",112,"GmJMC112","C1",190,0,0.01031,0.01506,0.01997,0.01762,0.01876,0.02073,0.03347,0.05248,0.06133,0.07812,0.10496,0.10784,0.12211,0.16621,0.21818,0.28011,0.28963,0.34202,0.33348,0.31827,0.40392,0.40633,0.4773,0.42331,0.51596,0.56359
NA,2018,"Tottori","Jul",3,"GmJMC003","C1",191,0,0.01467,0.02294,0.0316,0.031,0.03061,0.03479,0.05525,0.07867,0.08007,0.11002,0.1484,0.14631,0.18587,0.2404,0.25959,0.32163,0.33286,0.35228,0.35845,0.33908,0.3772,0.378,0.41949,0.34545,0.31788,0.4058
NA,2018,"Tottori","Jul",66,"GmWMC066","C1",192,0,0.01529,0.02237,0.02769,0.02642,0.02428,0.02619,0.04619,0.0732,0.07892,0.11221,0.13147,0.14329,0.16665,0.23901,0.24141,0.3014,0.32534,0.42115,0.43418,0.38864,0.51716,0.53154,0.62256,0.58094,0.64238,0.68693
NA,2018,"Tottori","Jul",189,"GmWMC189","C1",193,0,0.00812,0.01355,0.02117,0.01784,0.01968,0.02311,0.05112,0.07308,0.08206,0.12402,0.16481,0.16954,0.19888,0.24032,0.28711,0.34224,0.36543,0.41406,0.45821,0.42969,0.51684,0.52143,0.60655,0.55165,0.58771,0.65798
NA,2018,"Tottori","Jul",142,"GmWMC142","C1",194,0,0.005,0.00987,0.0142,0.01398,0.01279,0.01571,0.03057,0.05044,0.04648,0.06874,0.09279,0.09078,0.1151,0.14255,0.19835,0.25749,0.27265,0.31546,0.36152,0.32665,0.42741,0.43347,0.48737,0.42155,0.46806,0.51949
NA,2018,"Tottori","Jul",137,"GmJMC137","C1",195,0,0.01496,0.01819,0.0239,0.02466,0.02314,0.02611,0.04949,0.08049,0.08011,0.10208,0.13768,0.13497,0.16103,0.2063,0.24476,0.30916,0.30935,0.35844,0.36468,0.32673,0.45531,0.44318,0.50293,0.45092,0.53672,0.58287
NA,2018,"Tottori","Jul",33,"GmJMC033","C1",196,0,0.02026,0.02431,0.02804,0.02848,0.02997,0.03431,0.05844,0.07946,0.09149,0.1124,0.13998,0.14007,0.17494,0.22388,0.24677,0.31272,0.32866,0.37163,0.37027,0.33371,0.40954,0.39452,0.45099,0.43377,0.42918,0.4747
NA,2018,"Tottori","Jul",79,"GmJMC079","C1",197,0,0.01918,0.02652,0.03299,0.0338,0.0355,0.04002,0.0709,0.10586,0.1083,0.15148,0.20047,0.19591,0.25443,0.33123,0.3467,0.43994,0.47449,0.59907,0.60909,0.54197,0.71352,0.64887,0.74276,0.67134,0.72407,0.74711
NA,2018,"Tottori","Jul",38,"GmWMC038","C1",198,0,0.00837,0.01006,0.01612,0.01829,0.02051,0.02348,0.04639,0.07055,0.08028,0.12041,0.15083,0.156,0.17292,0.21934,0.24812,0.33962,0.34609,0.43035,0.4293,0.39468,0.49529,0.46265,0.53328,0.48897,0.55525,0.62792
NA,2018,"Tottori","Jul",95,"GmJMC095","C1",199,0,0.01581,0.01849,0.02552,0.02799,0.02443,0.02756,0.05458,0.08686,0.08496,0.11707,0.15206,0.15498,0.1763,0.23593,0.26729,0.33709,0.40218,0.48453,0.5063,0.46674,0.57691,0.57457,0.70242,0.64601,0.75819,0.80765
NA,2018,"Tottori","Jul",73,"GmWMC073","C1",200,0,0.01264,0.01901,0.02597,0.02658,0.02537,0.02761,0.04618,0.06781,0.08203,0.11207,0.13834,0.13226,0.15971,0.22321,0.21219,0.27668,0.30917,0.37626,0.39508,0.3563,0.44256,0.40695,0.51824,0.4371,0.48777,0.51555
NA,2018,"Tottori","Jul",93,"GmJMC093","C2",1,0,0.0155,0.02422,0.02855,0.02828,0.02798,0.03349,0.04501,0.06107,0.06959,0.08576,0.10497,0.11707,0.15237,0.19553,0.23772,0.28145,0.30427,0.31989,0.36125,0.3603,0.37912,0.40806,0.46445,0.55327,0.54908,0.61324
NA,2018,"Tottori","Jul",138,"GmWMC138","C2",2,0,0.00605,0.00856,0.00927,0.00874,0.00899,0.00893,0.01348,0.02584,0.03398,0.04795,0.06152,0.06151,0.08766,0.1323,0.14389,0.18044,0.2002,0.2438,0.26373,0.25782,0.29734,0.28723,0.32443,0.40251,0.43596,0.48619
NA,2018,"Tottori","Jul",117,"GmJMC117","C2",3,0,0.01046,0.01543,0.01506,0.01527,0.01739,0.01942,0.03581,0.05241,0.05936,0.06457,0.08523,0.09449,0.09694,0.14051,0.14379,0.19753,0.21215,0.23961,0.29018,0.27902,0.3125,0.341,0.38355,0.47056,0.50321,0.57454
NA,2018,"Tottori","Jul",226,"Houjaku Kuwazu","C2",4,0,0.01169,0.01596,0.01424,0.01478,0.01675,0.01656,0.03499,0.05396,0.06385,0.07647,0.10425,0.10886,0.12286,0.14567,0.16575,0.20791,0.23485,0.27841,0.30568,0.31056,0.31809,0.34384,0.39818,0.56406,0.55574,0.63367
NA,2018,"Tottori","Jul",222,"C1322","C2",5,0,0.00811,0.018,0.01637,0.01742,0.01968,0.02238,0.04063,0.06057,0.06249,0.09677,0.11958,0.12827,0.14842,0.19546,0.22213,0.27393,0.30558,0.34739,0.38111,0.36865,0.40665,0.4265,0.49992,0.62236,0.62452,0.69487
NA,2018,"Tottori","Jul",71,"GmWMC071","C2",6,0,0.01056,0.01877,0.02063,0.02187,0.02061,0.02054,0.04084,0.05272,0.07043,0.09301,0.11695,0.12578,0.15782,0.19972,0.21511,0.26013,0.28681,0.32385,0.36235,0.35161,0.40388,0.43665,0.49738,0.56671,0.57559,0.62172
NA,2018,"Tottori","Jul",39,"GmJMC039","C2",7,0,0.0086,0.01601,0.01479,0.0144,0.02079,0.02193,0.0385,0.05949,0.0646,0.08727,0.11413,0.13329,0.14685,0.21533,0.23208,0.2838,0.30857,0.31595,0.38008,0.38164,0.33009,0.41438,0.51869,0.68021,0.66092,0.7309
NA,2018,"Tottori","Jul",103,"GmWMC103","C2",8,0,0.01306,0.01903,0.02199,0.02107,0.02333,0.02599,0.0404,0.05362,0.0661,0.08528,0.11318,0.11213,0.14146,0.19523,0.20139,0.25147,0.27272,0.31071,0.35201,0.36116,0.31739,0.37404,0.43952,0.64721,0.64813,0.68929
NA,2018,"Tottori","Jul",150,"GmWMC150","C2",9,0,0.00678,0.00773,0.00752,0.00587,0.00838,0.00967,0.01656,0.02568,0.03431,0.043,0.05868,0.05835,0.07647,0.11246,0.11625,0.15029,0.16402,0.20148,0.23403,0.23769,0.26645,0.28767,0.32581,0.5042,0.54555,0.63
NA,2018,"Tottori","Jul",118,"GmWMC118","C2",10,0,0.01392,0.01761,0.02032,0.02117,0.02294,0.0247,0.03983,0.04754,0.05764,0.07275,0.09182,0.10312,0.12676,0.16247,0.18671,0.22754,0.24256,0.29599,0.36715,0.36776,0.38493,0.4015,0.4955,0.69435,0.69478,0.80071
NA,2018,"Tottori","Jul",225,"UA-4805","C2",11,0,0.00838,0.00992,0.01108,0.00904,0.01176,0.01233,0.0233,0.03924,0.05245,0.06028,0.07726,0.08808,0.09444,0.15121,0.14829,0.21022,0.23235,0.28597,0.29351,0.29913,0.35366,0.35444,0.41274,0.56531,0.59349,0.63887
NA,2018,"Tottori","Jul",124,"GmWMC124","C2",12,0,0.00634,0.0151,0.01731,0.01304,0.01604,0.01594,0.03637,0.05681,0.06689,0.10419,0.1303,0.1325,0.16999,0.22139,0.24387,0.2803,0.31917,0.35276,0.40583,0.41456,0.4154,0.48005,0.55103,0.78533,0.81788,0.91236
NA,2018,"Tottori","Jul",146,"GmWMC146","C2",13,0,0.01118,0.01538,0.01724,0.01679,0.02242,0.02244,0.04225,0.0666,0.06409,0.10321,0.12158,0.13173,0.15196,0.18398,0.23467,0.26259,0.28431,0.32989,0.35873,0.35952,0.38365,0.40304,0.46924,0.59641,0.64733,0.73699
NA,2018,"Tottori","Jul",104,"GmJMC104","C2",14,0,0.01841,0.03371,0.03865,0.03858,0.03531,0.03759,0.06193,0.07951,0.08255,0.1078,0.13322,0.13971,0.16684,0.19521,0.22045,0.27586,0.29246,0.34027,0.36721,0.37801,0.38313,0.41735,0.4862,0.69963,0.7066,0.79308
NA,2018,"Tottori","Jul",14,"GmWMC014","C2",15,0,0.0178,0.03104,0.03372,0.03693,0.03245,0.03865,0.06184,0.07867,0.0818,0.11196,0.14676,0.15401,0.18314,0.21472,0.25092,0.29617,0.32884,0.36592,0.40262,0.39279,0.42343,0.46139,0.5055,0.67448,0.67101,0.72399
NA,2018,"Tottori","Jul",13,"GmJMC013","C2",16,0,0.00839,0.01275,0.01315,0.01169,0.01273,0.01379,0.02514,0.04297,0.04746,0.06943,0.0889,0.0976,0.10231,0.11673,0.15271,0.19887,0.2238,0.24711,0.29388,0.28354,0.28772,0.30455,0.36242,0.45268,0.42991,0.48657
NA,2018,"Tottori","Jul",67,"GmJMC067","C2",17,0,0.01419,0.02268,0.02604,0.02669,0.02859,0.02623,0.04958,0.0641,0.07758,0.08974,0.12491,0.12562,0.14443,0.17519,0.2051,0.23039,0.27398,0.3092,0.33661,0.34498,0.33098,0.37764,0.43107,0.58918,0.56718,0.65164
NA,2018,"Tottori","Jul",29,"GmWMC029","C2",18,0,0.00836,0.01643,0.01802,0.0155,0.01838,0.02253,0.03727,0.05483,0.05466,0.06818,0.09296,0.08762,0.10887,0.13869,0.18149,0.23169,0.25736,0.29646,0.3344,0.30516,0.35748,0.41024,0.47346,0.57412,0.60933,0.66414
NA,2018,"Tottori","Jul",123,"GmWMC123","C2",19,0,0.01041,0.01312,0.01303,0.01532,0.01625,0.01739,0.03267,0.04784,0.05139,0.05683,0.08535,0.09958,0.09916,0.12792,0.15654,0.18955,0.20623,0.25632,0.28152,0.25097,0.33262,0.37103,0.42245,0.58251,0.63286,0.70023
NA,2018,"Tottori","Jul",44,"GmJMC044","C2",20,0,0.01121,0.01927,0.0231,0.02238,0.02224,0.0219,0.03877,0.04843,0.05023,0.06419,0.09141,0.09204,0.09369,0.10997,0.15196,0.17819,0.2003,0.25144,0.28654,0.2706,0.30942,0.33416,0.3949,0.41129,0.42369,0.44629
NA,2018,"Tottori","Jul",134,"GmWMC134","C2",21,0,0.00456,0.00569,0.00607,0.00593,0.00721,0.00887,0.01464,0.01624,0.01328,0.02335,0.02867,0.02266,0.03714,0.06066,0.06346,0.0882,0.10386,0.12305,0.15059,0.14957,0.17979,0.19329,0.25187,0.45346,0.46689,0.57747
NA,2018,"Tottori","Jul",155,"GmWMC155","C2",22,0,0.0036,0.00604,0.0064,0.00412,0.00407,0.00347,0.00987,0.01246,0.01284,0.01307,0.02586,0.01995,0.01786,0.03455,0.04464,0.06982,0.08826,0.10161,0.14013,0.12576,0.19237,0.21466,0.27612,0.4164,0.45886,0.51187
NA,2018,"Tottori","Jul",192,"GmWMC192","C2",23,0,0.00111,0.00344,0.00331,0.00371,0.00312,0.00368,0.01014,0.01806,0.01987,0.02196,0.03768,0.03014,0.03437,0.06507,0.07767,0.11128,0.12609,0.14718,0.18576,0.17065,0.21314,0.21746,0.27911,0.38837,0.42718,0.48243
NA,2018,"Tottori","Jul",32,"GmJMC032","C2",24,0,0.00588,0.00893,0.01084,0.01074,0.00963,0.01097,0.02291,0.03206,0.03096,0.03835,0.05364,0.05155,0.05334,0.07484,0.08803,0.11719,0.14275,0.19012,0.21754,0.2054,0.25891,0.27959,0.35392,0.42649,0.46266,0.54694
NA,2018,"Tottori","Jul",131,"GmJMC131","C2",25,0,0.01394,0.03084,0.03519,0.03445,0.03341,0.03616,0.0673,0.09535,0.11357,0.14763,0.19043,0.19059,0.22308,0.30062,0.30257,0.38438,0.42903,0.4893,0.56395,0.52228,0.5547,0.60546,0.71215,0.9697,1.03331,1.10071
NA,2018,"Tottori","Jul",154,"GmWMC154","C2",26,0,0.00959,0.01255,0.0126,0.0132,0.01232,0.01269,0.02241,0.03841,0.03814,0.05058,0.06753,0.06992,0.08069,0.11247,0.14127,0.17892,0.19949,0.23306,0.26653,0.25743,0.29091,0.31062,0.36082,0.4432,0.4803,0.53524
NA,2018,"Tottori","Jul",114,"GmJMC114","C2",27,0,0.01157,0.02047,0.02331,0.02548,0.02595,0.02879,0.04629,0.06617,0.0674,0.09185,0.11257,0.11536,0.12493,0.16247,0.2054,0.26668,0.28695,0.33483,0.3793,0.37926,0.37667,0.41632,0.5076,0.64532,0.67652,0.78826
NA,2018,"Tottori","Jul",116,"GmJMC116","C2",28,0,0.00978,0.01713,0.02099,0.02195,0.02302,0.02377,0.03651,0.04671,0.04545,0.06931,0.08389,0.08299,0.0982,0.13323,0.15774,0.21285,0.24071,0.31045,0.33735,0.32731,0.38481,0.38839,0.47977,0.60699,0.61769,0.70624
NA,2018,"Tottori","Jul",177,"GmJMC177","C2",29,0,0.00712,0.00732,0.01087,0.00878,0.00779,0.00837,0.01939,0.02313,0.03186,0.03792,0.05529,0.05223,0.05834,0.0964,0.11941,0.15961,0.17826,0.21819,0.25797,0.24778,0.28064,0.30656,0.36827,0.49938,0.57259,0.65708
NA,2018,"Tottori","Jul",173,"GmWMC173","C2",30,0,0.00376,0.00555,0.00764,0.00572,0.00546,0.00646,0.01585,0.02004,0.02679,0.03286,0.04768,0.0532,0.0591,0.08928,0.10532,0.14036,0.15948,0.21575,0.23972,0.22833,0.29293,0.30459,0.3786,0.43106,0.46899,0.5386
NA,2018,"Tottori","Jul",27,"GmWMC027","C2",31,0,0.00955,0.00927,0.01148,0.00851,0.00835,0.00561,0.01897,0.0216,0.0237,0.02845,0.04293,0.03415,0.03632,0.04563,0.0782,0.11702,0.13022,0.14706,0.20246,0.17534,0.24276,0.25013,0.29576,0.36847,0.38566,0.43483
NA,2018,"Tottori","Jul",28,"GmJMC028","C2",32,0,0.01329,0.01753,0.02254,0.02286,0.02419,0.0259,0.04073,0.05019,0.05392,0.06977,0.08493,0.08329,0.0882,0.12629,0.13434,0.20157,0.22378,0.27228,0.31222,0.28266,0.31728,0.35143,0.42736,0.52925,0.54327,0.64762
NA,2018,"Tottori","Jul",45,"GmWMC045","C2",33,0,0.01032,0.0179,0.02281,0.02151,0.02136,0.02016,0.03413,0.05205,0.05899,0.07462,0.09058,0.09034,0.09473,0.12565,0.14324,0.18757,0.21276,0.2621,0.3026,0.30545,0.27734,0.33333,0.402,0.51157,0.5078,0.56373
NA,2018,"Tottori","Jul",122,"GmWMC122","C2",34,0,0.01386,0.01976,0.0272,0.0248,0.02205,0.02514,0.04456,0.06962,0.08517,0.10459,0.13143,0.1331,0.1505,0.21148,0.2393,0.26745,0.30461,0.34365,0.38129,0.3926,0.40533,0.44051,0.57239,0.71858,0.719,0.81086
NA,2018,"Tottori","Jul",164,"GmWMC164","C2",35,0,0.01649,0.02267,0.02861,0.02869,0.02422,0.02481,0.04842,0.05737,0.06686,0.07292,0.10006,0.1057,0.11104,0.14752,0.18124,0.21041,0.23663,0.2809,0.30601,0.31131,0.32046,0.35123,0.41283,0.71956,0.71119,0.81453
NA,2018,"Tottori","Jul",83,"GmWMC083","C2",36,0,0.01129,0.01452,0.01787,0.01505,0.01038,0.01118,0.02356,0.03471,0.03849,0.05042,0.07,0.06645,0.07289,0.10055,0.11694,0.17912,0.20249,0.24292,0.27268,0.26741,0.28761,0.29837,0.36423,0.42321,0.4336,0.48414
NA,2018,"Tottori","Jul",54,"GmJMC054","C2",37,0,0.01972,0.02749,0.03806,0.03777,0.03019,0.03923,0.06969,0.08853,0.10595,0.12663,0.16073,0.16772,0.19988,0.25964,0.28844,0.3511,0.39028,0.44904,0.48403,0.47113,0.4865,0.53935,0.64521,0.74171,0.78112,0.86091
NA,2018,"Tottori","Jul",9,"GmJMC009","C2",38,0,0.01155,0.01234,0.0177,0.01854,0.01513,0.01965,0.03617,0.04529,0.05386,0.05913,0.07744,0.06941,0.08414,0.11869,0.14337,0.19132,0.21698,0.26456,0.28022,0.28255,0.30251,0.31005,0.37057,0.41794,0.41311,0.44421
NA,2018,"Tottori","Jul",42,"GmWMC042","C2",39,0,0.00307,0.00267,0.0043,0.00414,0.00267,0.00402,0.01078,0.01146,0.01691,0.01714,0.02426,0.02172,0.02408,0.0583,0.05773,0.07724,0.08932,0.13282,0.15437,0.15279,0.17606,0.17947,0.22391,0.29295,0.28315,0.30162
NA,2018,"Tottori","Jul",1,"GmWMC001","C2",40,0,0.01562,0.01791,0.02226,0.01955,0.01936,0.02043,0.03421,0.04258,0.0485,0.06189,0.07235,0.07507,0.08681,0.11973,0.12564,0.17142,0.18513,0.2112,0.22421,0.20081,0.20718,0.19369,0.22575,0.26388,0.2668,0.28301
NA,2018,"Tottori","Jul",78,"GmJMC078","C2",41,0,0.01222,0.01911,0.02737,0.02787,0.02238,0.0262,0.04787,0.06989,0.07184,0.08572,0.10783,0.10462,0.10587,0.1462,0.16458,0.22317,0.2442,0.3038,0.32091,0.3161,0.31676,0.37867,0.45242,0.57662,0.58611,0.62549
NA,2018,"Tottori","Jul",53,"GmJMC053","C2",42,0,0.0099,0.01723,0.0257,0.02595,0.02648,0.03366,0.04663,0.07618,0.08045,0.0936,0.11253,0.1229,0.13341,0.1586,0.20521,0.2716,0.29981,0.34926,0.38806,0.37504,0.36298,0.42577,0.51205,0.63095,0.6487,0.70898
NA,2018,"Tottori","Jul",165,"GmWMC165","C2",43,0,0.00051,0.00237,0.0031,0.0034,0.00256,0.00708,0.01337,0.0234,0.02552,0.03079,0.03764,0.04434,0.0399,0.05725,0.07707,0.12138,0.1374,0.17325,0.22104,0.21177,0.25298,0.27439,0.32985,0.49243,0.51652,0.59394
NA,2018,"Tottori","Jul",15,"GmWMC015","C2",44,0,0.00433,0.00495,0.00975,0.01001,0.00773,0.01143,0.02156,0.02951,0.03559,0.04308,0.06187,0.05459,0.05902,0.08191,0.10259,0.1303,0.15626,0.19672,0.22743,0.21977,0.25559,0.27099,0.35327,0.50182,0.51821,0.58299
NA,2018,"Tottori","Jul",158,"GmJMC158","C2",45,0,0.00638,0.00814,0.01015,0.00921,0.0075,0.00918,0.02193,0.02672,0.03157,0.03224,0.04861,0.05088,0.04951,0.06721,0.1177,0.15741,0.18281,0.22922,0.26434,0.25954,0.30905,0.31725,0.37674,0.47515,0.50311,0.57606
NA,2018,"Tottori","Jul",76,"GmJMC076","C2",46,0,0.01816,0.02925,0.02912,0.02921,0.02665,0.02938,0.04647,0.07715,0.09054,0.12479,0.14675,0.14617,0.16843,0.19891,0.23692,0.28971,0.33713,0.39334,0.4254,0.4271,0.45628,0.50098,0.58491,0.7753,0.809,0.91362
NA,2018,"Tottori","Jul",77,"GmJMC077","C2",47,0,0.01178,0.02071,0.02724,0.02687,0.02419,0.0278,0.05429,0.07739,0.08151,0.11066,0.135,0.1336,0.14987,0.21093,0.23507,0.28149,0.31649,0.36851,0.40316,0.40226,0.45011,0.49221,0.58756,0.79096,0.78746,0.8492
NA,2018,"Tottori","Jul",82,"GmJMC082","C2",48,0,0.01775,0.03173,0.03897,0.03715,0.03331,0.039,0.06448,0.0852,0.0891,0.11518,0.14714,0.15011,0.15432,0.2307,0.24737,0.30015,0.34491,0.38816,0.4276,0.43005,0.44965,0.51205,0.59788,0.78025,0.76526,0.81415
NA,2018,"Tottori","Jul",43,"GmJMC043","C2",49,0,0.00442,0.00671,0.01072,0.00977,0.009,0.01224,0.02519,0.04062,0.04208,0.05664,0.07119,0.06463,0.07513,0.09435,0.13876,0.19495,0.23571,0.26554,0.29432,0.24104,0.3039,0.32884,0.38985,0.50268,0.49701,0.55464
NA,2018,"Tottori","Jul",72,"GmWMC072","C2",50,0,0.00916,0.01362,0.01506,0.01375,0.01151,0.0142,0.02927,0.04533,0.0496,0.05546,0.07885,0.07158,0.07809,0.10718,0.11941,0.15773,0.17746,0.23035,0.25291,0.25324,0.29114,0.30486,0.36486,0.46197,0.47035,0.51707
NA,2018,"Tottori","Jul",80,"GmJMC080","C2",51,0,0.01284,0.02015,0.02259,0.01942,0.02076,0.0213,0.03526,0.04796,0.05803,0.06526,0.09201,0.10051,0.12195,0.16889,0.20361,0.25897,0.27029,0.29546,0.33185,0.31392,0.39541,0.37897,0.43139,0.4452,0.49362,0.50914
NA,2018,"Tottori","Jul",227,"Tachiutaka","C2",52,0,0.00879,0.01305,0.01227,0.01129,0.01246,0.01219,0.0267,0.04082,0.04492,0.04953,0.08026,0.08082,0.09895,0.14678,0.1782,0.22408,0.24457,0.2835,0.30248,0.29318,0.34957,0.35466,0.39056,0.37778,0.39736,0.41655
