"","LAIamp","a","b","Ts","Ti"
"GmJMC039_y2018_D2-0184",0.242877246425545,0.00300005434211592,0.00462793268762425,2066.66666666667,816.666666666667
"GmJMC039_y2019_W1-0178",0.494866256916526,0.00442234483171412,0.00972146984281019,2066.66666666667,683.333333333333
"GmJMC039_y2019_W4-0005",0.314248990516487,0.00413518549832231,0.0054871159523656,2066.66666666667,950
"GmJMC040_y2017_C1-0174",1.73494069999087,0.0183134171797197,0.00710428003414081,1533.33333333333,883.333333333333
"GmJMC040_y2017_C2-0049",1.33844367177433,0.0139142631409215,0.00561672697339503,1533.33333333333,950
"GmJMC040_y2017_D1-0028",0.541734423993514,0.0269127292300472,0.0103308129662791,2066.66666666667,616.666666666667
"GmJMC040_y2017_D2-0031",0.378637210192246,0.0274055896379972,0.0114015896306865,2066.66666666667,616.666666666667
"GmJMC040_y2018_C1-0142",1.21395763736655,0.00302700287745701,0.00650033173960001,1800,950
"GmJMC040_y2018_C2-0082",0.732269447226328,0.00933524200088975,0.00966243500164851,1266.66666666667,816.666666666667
"GmJMC040_y2018_D1-0164",0.0483090893342275,0.00300000009324166,0.00313224383771304,1266.66666666667,750
"GmJMC040_y2018_D2-0037",0.0377389434304375,0.00313287859184441,0.0020530793343965,1400,816.666666666667
"GmJMC040_y2019_W1-0127",0.411793663228767,0.00608181182162389,0.00781348059315124,1266.66666666667,883.333333333333
"GmJMC040_y2019_W4-0131",0.092615034999063,0.0242321888649923,0.00254568278073246,1800,950
"GmJMC041_y2017_C1-0102",0.433012916519695,0.00649143733173699,0.00801077931531371,1533.33333333333,683.333333333333
"GmJMC041_y2017_C2-0175",0.436076751233349,0.00349520810542172,0.00624055970551487,1666.66666666667,683.333333333333
"GmJMC041_y2017_D1-0177",0.353215644034863,0.00300000003623077,0.0131562746158263,1533.33333333333,550
"GmJMC041_y2017_D2-0172",0.26549080043581,0.00300000004237003,0.012685076472054,1533.33333333333,616.666666666667
"GmJMC041_y2018_C1-0013",0.607490315130029,0.00655975769265699,0.00938766790038246,1400,816.666666666667
"GmJMC041_y2018_C2-0162",0.687371195528377,0.00711361734968662,0.0106463057170168,1400,750
"GmJMC041_y2018_D1-0176",0.049244919907603,0.00300000029798005,0.0041720835916532,1266.66666666667,550
"GmJMC041_y2018_D2-0146",0.0884218809418052,0.0167202018706596,0.0033712998410847,1800,750
"GmJMC041_y2019_W1-0098",0.353615817409859,0.00507473643380702,0.00701761057875206,1266.66666666667,816.666666666667
"GmJMC041_y2019_W4-0013",0.0529599289808903,0.00734263819755262,0.00517793593249884,1266.66666666667,950
"GmJMC043_y2017_C1-0021",1.1817511113081,0.0101457462434262,0.00634663992101836,1533.33333333333,883.333333333333
"GmJMC043_y2017_C2-0152",1.00531508634967,0.0257790297350636,0.0070092680475151,2333.33333333333,816.666666666667
"GmJMC043_y2017_D1-0153",0.429703145526359,0.00317041293053605,0.0118702945717349,1666.66666666667,683.333333333333
"GmJMC043_y2017_D2-0038",0.360372853857131,0.00492013943346592,0.0136697640930255,1533.33333333333,683.333333333333
"GmJMC043_y2018_C1-0170",0.653366566711832,0.00602865474752906,0.0115157897846251,1533.33333333333,750
"GmJMC043_y2018_C2-0049",0.750419595222832,0.00348425608427334,0.00743731531157834,1533.33333333333,883.333333333333
"GmJMC043_y2018_D1-0200",0.0374540562837899,0.00661620895254868,0.00397488571572689,1533.33333333333,550
"GmJMC043_y2018_D2-0049",0.0265076433410368,0.00300001099886627,0.00414409750171103,1533.33333333333,550
"GmJMC043_y2019_W1-0132",0.43104419018856,0.00599456584935982,0.010273668578324,1533.33333333333,816.666666666667
"GmJMC043_y2019_W4-0119",0.160244971821486,0.00427041970116462,0.00609015967957257,1533.33333333333,816.666666666667
"GmJMC044_y2017_C1-0187",1.15808481566587,0.0231200238597468,0.00657904910110188,1666.66666666667,816.666666666667
"GmJMC044_y2017_C2-0123",0.956523622555849,0.00975326594525504,0.0059320728651961,1533.33333333333,750
"GmJMC044_y2017_D1-0064",0.451076662814372,0.00300000036635583,0.00886945714433133,1933.33333333333,616.666666666667
"GmJMC044_y2017_D2-0149",0.310258353679351,0.00350265806620218,0.00780358122000409,1666.66666666667,683.333333333333
"GmJMC044_y2018_C1-0004",0.742699816108337,0.00833799100005583,0.00885208577417098,1666.66666666667,816.666666666667
"GmJMC044_y2018_C2-0020",0.595604850933934,0.00681872802046781,0.0084753684316331,1400,816.666666666667
"GmJMC044_y2018_D1-0079",0.0636352765969712,0.0112950719058909,0.00458027441569469,1266.66666666667,550
"GmJMC044_y2018_D2-0104",0.0564817709488826,0.01582232312716,0.00200000140374195,2066.66666666667,683.333333333333
"GmJMC044_y2019_W1-0106",0.304258474190387,0.00548299715733952,0.00947770143208087,1266.66666666667,683.333333333333
"GmJMC044_y2019_W4-0028",0.168246974696724,0.00369173538555189,0.00480728928840711,1266.66666666667,950
"GmJMC047_y2017_C1-0130",1.07294391591818,0.0100295186646325,0.00824774462091745,1533.33333333333,816.666666666667
"GmJMC047_y2017_C2-0104",1.07307310118409,0.00573499986555245,0.00710807182535147,1533.33333333333,816.666666666667
"GmJMC047_y2017_D1-0048",0.489472915451087,0.00300000054026147,0.0065947957019822,1666.66666666667,816.666666666667
"GmJMC047_y2017_D2-0018",0.548244985149029,0.00300000176425136,0.013076951622336,1533.33333333333,683.333333333333
"GmJMC047_y2018_C1-0161",0.881364228352869,0.00896200497216425,0.0131699347440007,1533.33333333333,750
"GmJMC047_y2018_C2-0113",0.89623921037479,0.0256882616320338,0.0103357616765332,1800,750
"GmJMC047_y2018_D1-0145",0.109765411906971,0.0255080315564515,0.00650475938452301,1800,616.666666666667
"GmJMC047_y2018_D2-0075",0.0858478740415292,0.0208059528424499,0.00618554496050521,1933.33333333333,550
"GmJMC047_y2019_W1-0199",0.525608944142889,0.00747763009476496,0.00881185986479486,1266.66666666667,883.333333333333
"GmJMC047_y2019_W4-0155",0.05830120941226,0.0156929423713748,0.00427236352062965,1266.66666666667,950
"GmJMC049_y2017_C1-0076",1.21581529706774,0.00518784825391366,0.00715006379183397,1666.66666666667,883.333333333333
"GmJMC049_y2017_C2-0044",1.44855904669185,0.00436778437716013,0.00654738511616469,1533.33333333333,950
"GmJMC049_y2017_D1-0192",0.269410953117407,0.0298030536903295,0.0191426850513557,1933.33333333333,616.666666666667
"GmJMC049_y2017_D2-0126",0.326487959754731,0.0118028456313297,0.0106949630614843,1533.33333333333,683.333333333333
"GmJMC049_y2018_C1-0001",0.680489190275204,0.00580599052985722,0.00911755294926257,1400,883.333333333333
"GmJMC049_y2018_C2-0171",0.670228817258332,0.00565050021453966,0.00880933384898269,1400,883.333333333333
"GmJMC049_y2018_D1-0049",0.0213975957043159,0.00300000316398064,0.00544596358097303,1266.66666666667,550
"GmJMC049_y2018_D2-0130",0.0762133252058314,0.00487709905734509,0.00622669096809125,1266.66666666667,550
"GmJMC049_y2019_W1-0032",0.478301584719147,0.00667494745165159,0.00901733569871036,1266.66666666667,883.333333333333
"GmJMC049_y2019_W4-0187",0.0867643285429784,0.00654057006219308,0.00698777019739722,1266.66666666667,950
"GmJMC050_y2017_C1-0120",1.01250466095398,0.00879044559876755,0.00640320326917173,1533.33333333333,883.333333333333
"GmJMC050_y2017_C2-0109",1.02854669451525,0.00737974442234037,0.00645646144447256,1533.33333333333,883.333333333333
"GmJMC050_y2017_D1-0079",0.312159388576946,0.00300000052944735,0.0103398150616557,1666.66666666667,616.666666666667
"GmJMC050_y2017_D2-0163",0.152280465681082,0.00300000016645731,0.00748413236787452,1533.33333333333,683.333333333333
"GmJMC050_y2018_C1-0087",0.47908138026538,0.0252015936985789,0.0107752962266737,1800,750
"GmJMC050_y2018_C2-0077",0.493855693382688,0.00626806635366171,0.00856318759208275,1533.33333333333,816.666666666667
"GmJMC050_y2018_D1-0041",0.0808037626576255,0.0030000018156321,0.00541945058038981,1400,550
"GmJMC050_y2018_D2-0132",0.0743907747442661,0.0204736934526068,0.00476572119108824,2066.66666666667,550
"GmJMC050_y2019_W1-0177",0.538957949012028,0.00547430708426512,0.00822819103221111,1266.66666666667,816.666666666667
"GmJMC050_y2019_W4-0141",0.122438368498407,0.00924562976271559,0.00472392883885224,1266.66666666667,950
"GmJMC051_y2017_C1-0135",1.19438546208341,0.0080079213409228,0.00743050266601623,1533.33333333333,816.666666666667
"GmJMC051_y2017_C2-0101",1.1601906770893,0.00329122629760688,0.00584112912259689,1666.66666666667,883.333333333333
"GmJMC051_y2017_D1-0122",0.523188153116207,0.0116803570967734,0.0102711843307403,1533.33333333333,616.666666666667
"GmJMC051_y2017_D2-0092",0.477233859914584,0.024443819623378,0.0126926085248361,2200,683.333333333333
"GmJMC051_y2018_C1-0135",1.12830955983808,0.0160782783619834,0.00900964578172602,2333.33333333333,816.666666666667
"GmJMC051_y2018_C2-0177",1.06997849624545,0.00660233148466316,0.00895027683763484,1533.33333333333,816.666666666667
"GmJMC051_y2018_D1-0023",0.0577375984068505,0.00300000344430171,0.00454810110417202,1533.33333333333,550
"GmJMC051_y2018_D2-0021",0.0977218686856171,0.00300000004667247,0.00380860331111547,1533.33333333333,616.666666666667
"GmJMC051_y2019_W1-0046",0.76760290594794,0.00537997649821328,0.00834893734402508,1533.33333333333,816.666666666667
"GmJMC051_y2019_W4-0098",0.240555784536777,0.028123943291578,0.00517266178703363,1800,950
"GmJMC052_y2017_C1-0032",0.847953409039718,0.00319342838561398,0.00765232722398983,1666.66666666667,816.666666666667
"GmJMC052_y2017_C2-0179",0.508289758511532,0.00300000096226131,0.00606482553602529,1933.33333333333,816.666666666667
"GmJMC052_y2017_D1-0172",0.363448529479886,0.00359294524719285,0.0125189259791689,1400,616.666666666667
"GmJMC052_y2017_D2-0196",0.141550775609329,0.00300000230575341,0.0175108157489546,1666.66666666667,683.333333333333
"GmJMC052_y2018_C1-0057",0.380128767144437,0.00851039717783449,0.0112860725886441,1533.33333333333,816.666666666667
"GmJMC052_y2018_C2-0089",0.439788169965491,0.00765150504421654,0.00977555341805347,1266.66666666667,883.333333333333
"GmJMC052_y2018_D1-0006",0.0451779826179166,0.0030000009784134,0.00605648270496926,1266.66666666667,550
"GmJMC052_y2018_D2-0161",0.0359647460826027,0.00300000060678208,0.00253855756472562,1533.33333333333,550
"GmJMC052_y2019_W1-0014",0.385706196308872,0.00535912704396199,0.00642890171672787,1266.66666666667,950
"GmJMC052_y2019_W4-0058",0.0586452994549075,0.0139281543867176,0.00240350652836861,1266.66666666667,950
"GmJMC053_y2017_C1-0047",1.3382464048047,0.018331180879704,0.00776753764342521,1533.33333333333,816.666666666667
"GmJMC053_y2017_C2-0010",1.12834870040779,0.00415540109351476,0.00547180869885866,1666.66666666667,883.333333333333
"GmJMC053_y2017_D1-0185",0.351868648215228,0.00336695978079158,0.0135310818395677,1800,616.666666666667
"GmJMC053_y2017_D2-0181",0.211630219746585,0.029966135466199,0.0113338106024441,1933.33333333333,750
"GmJMC053_y2018_C1-0152",0.888778532610787,0.0042908675411426,0.00886038067562251,1400,816.666666666667
"GmJMC053_y2018_C2-0042",1.04503545414708,0.00303912898343105,0.00674922917158613,1666.66666666667,883.333333333333
"GmJMC053_y2018_D1-0146",0.0777866529763445,0.0030000004230998,0.00532770416957494,1266.66666666667,616.666666666667
"GmJMC053_y2018_D2-0083",0.133664979877582,0.00827583373955494,0.00820003012249112,1266.66666666667,550
"GmJMC053_y2019_W1-0006",0.590433728754805,0.00799498356208561,0.00807930982218535,1266.66666666667,883.333333333333
"GmJMC053_y2019_W4-0055",0.0720372479030917,0.0211429510220184,0.00328674710519375,1800,950
"GmJMC054_y2017_C1-0050",1.66833375391793,0.024160646171623,0.00741227981448457,2066.66666666667,816.666666666667
"GmJMC054_y2017_C2-0042",1.465307823996,0.0033132374558683,0.00833064126817093,2066.66666666667,750
"GmJMC054_y2017_D1-0099",0.201102391078095,0.00300000003834853,0.0044631494652891,2066.66666666667,950
"GmJMC054_y2017_D2-0116",0.636872337520791,0.0121021202377538,0.00810462981902619,2866.66666666667,683.333333333333
"GmJMC054_y2018_C1-0159",1.25296194292741,0.0139653895089067,0.0100619259059001,2466.66666666667,750
"GmJMC054_y2018_C2-0037",1.39322690268787,0.0111823916335117,0.00849172914036873,2733.33333333333,816.666666666667
"GmJMC054_y2018_D1-0165",0.0979794676901612,0.0242012155843498,0.00365235158908114,2200,550
"GmJMC054_y2018_D2-0046",0.107749372969334,0.0236745371913385,0.004118316328043,2200,550
"GmJMC054_y2019_W1-0051",0.58055281607317,0.0062276128802376,0.0103401229173215,2066.66666666667,816.666666666667
"GmJMC054_y2019_W4-0009",0.502496635295821,0.0262923890518004,0.00692209368102969,2200,950
"GmJMC055_y2017_C1-0163",1.14651441243352,0.0277509136788758,0.00662162934144668,1533.33333333333,883.333333333333
"GmJMC055_y2017_C2-0045",1.21317188149222,0.00439096039484568,0.00541081553035272,1533.33333333333,950
"GmJMC055_y2017_D1-0036",0.642770950732724,0.00609399948509682,0.00861443186175473,1666.66666666667,683.333333333333
"GmJMC055_y2017_D2-0086",0.375966539872319,0.0275550822872239,0.0138670140880819,2066.66666666667,683.333333333333
"GmJMC055_y2018_C1-0037",0.60874600546509,0.0044669939830016,0.00869479979695132,1533.33333333333,816.666666666667
"GmJMC055_y2018_C2-0149",0.90876841909699,0.00316529703099754,0.00667635027800345,1666.66666666667,883.333333333333
"GmJMC055_y2018_D1-0168",0.0603276145269871,0.00300000029320331,0.0032836651846965,1266.66666666667,616.666666666667
"GmJMC055_y2018_D2-0157",0.139647639982622,0.0173838188678805,0.00259050308215614,2066.66666666667,950
"GmJMC055_y2019_W1-0076",0.508303202476281,0.00762506430498712,0.00641898335621181,1266.66666666667,950
"GmJMC055_y2019_W4-0002",0.111526757284525,0.0149395193378638,0.00406220137635741,2066.66666666667,950
"GmJMC056_y2017_C1-0035",1.23533168030928,0.00941556256377208,0.00769995020298562,1533.33333333333,816.666666666667
"GmJMC056_y2017_C2-0166",1.21840962347411,0.0252063006252661,0.00537123527298254,2333.33333333333,883.333333333333
"GmJMC056_y2017_D1-0039",0.389632776004037,0.00321838875361672,0.00720001004027483,1800,750
"GmJMC056_y2017_D2-0048",0.00426619649826631,0.0101691610426672,0.0199999841502579,1533.33333333333,616.666666666667
"GmJMC056_y2018_C1-0008",0.851797239373103,0.00556626728066158,0.00790238633999139,1533.33333333333,883.333333333333
"GmJMC056_y2018_C2-0119",0.871333607648895,0.00380192933883937,0.00749735257934004,1800,883.333333333333
"GmJMC056_y2018_D1-0046",0.0718388263587966,0.00300024853194834,0.00298950827054666,1533.33333333333,750
"GmJMC056_y2018_D2-0136",0.0973909798084302,0.0271251925863309,0.00353863752913787,2200,683.333333333333
"GmJMC056_y2019_W1-0055",0.569358353272856,0.0118691547480565,0.00635740690455792,1533.33333333333,950
"GmJMC056_y2019_W4-0109",0.321286257667183,0.00553814277125937,0.0057968725347746,1533.33333333333,950
"GmJMC057_y2017_C1-0041",1.45847358712009,0.00816514908229399,0.00632017215069382,1533.33333333333,950
"GmJMC057_y2017_C2-0057",1.94934194875646,0.0185837222906668,0.00519449705596933,1666.66666666667,950
"GmJMC057_y2017_D1-0076",0.499354000049912,0.0204097368430714,0.00809373440817102,2333.33333333333,683.333333333333
"GmJMC057_y2017_D2-0146",0.447807871948127,0.0292049900092411,0.0115630015912253,2333.33333333333,683.333333333333
"GmJMC057_y2018_C1-0020",0.710438031168855,0.00354427219267709,0.00872012058714786,1800,816.666666666667
"GmJMC057_y2018_C2-0059",0.865481453738234,0.00303714784833161,0.00782181707495623,1666.66666666667,816.666666666667
"GmJMC057_y2018_D1-0155",0.0445504340038085,0.00300000025468095,0.00285723725591307,1533.33333333333,750
"GmJMC057_y2018_D2-0067",0.102702309200256,0.00531937390703634,0.0101170598072382,1533.33333333333,550
"GmJMC057_y2019_W1-0144",0.432864579454901,0.00576621943204813,0.00961539437006781,1533.33333333333,816.666666666667
"GmJMC057_y2019_W4-0041",0.177188165718565,0.00624378541086883,0.0123551486785458,1533.33333333333,816.666666666667
"GmJMC058_y2017_C1-0086",1.29055236947385,0.0253842808104581,0.00668805552996945,3266.66666666667,816.666666666667
"GmJMC058_y2017_C2-0054",1.86078374433659,0.0128062677409383,0.00677428899832569,2733.33333333333,883.333333333333
"GmJMC058_y2017_D1-0107",0.685617482056527,0.0241566381933459,0.00833248639007804,3266.66666666667,750
"GmJMC058_y2017_D2-0150",0.393169654132105,0.0128933362680424,0.00698571455892487,3400,816.666666666667
"GmJMC058_y2018_C1-0089",0.641581791333183,0.0132301116001653,0.00913968032179588,3400,883.333333333333
"GmJMC058_y2018_C2-0102",0.781642272192126,0.0104184155065964,0.0104852012402943,3133.33333333333,750
"GmJMC058_y2018_D1-0063",0.0355873742807048,0.0208960726380742,0.00460954717475683,2600,550
"GmJMC058_y2018_D2-0035",0.0461343794606749,0.0224909387146509,0.0032730554150995,2600,550
"GmJMC058_y2019_W1-0158",0.70105114933124,0.0158418650398139,0.01325546637905,3400,750
"GmJMC058_y2019_W4-0180",0.0514205265745413,0.00802181146158007,0.0023483117101104,3400,950
"GmJMC059_y2017_C1-0037",1.25762316118486,0.0106131239183359,0.00698258667806504,1533.33333333333,816.666666666667
"GmJMC059_y2017_C2-0122",1.39815136799679,0.0068096301912033,0.00545979208150221,1533.33333333333,950
"GmJMC059_y2017_D1-0179",0.427504383506097,0.0275669535589592,0.0105449001730254,1666.66666666667,616.666666666667
"GmJMC059_y2017_D2-0099",0.307279463906779,0.0299589063841278,0.00807942983244755,1933.33333333333,750
"GmJMC059_y2018_C1-0132",1.13519361273182,0.0161560048605119,0.00811440420405617,2066.66666666667,883.333333333333
"GmJMC059_y2018_C2-0061",0.826192902660222,0.00719801938526716,0.00995426620817805,1266.66666666667,750
"GmJMC059_y2018_D1-0175",0.0436889949869391,0.0042207480626921,0.00201506244121948,1266.66666666667,883.333333333333
"GmJMC059_y2018_D2-0187",0.0923615523874732,0.00300000104595219,0.0049154252793462,1400,550
"GmJMC059_y2019_W1-0008",0.642643169494053,0.00642678924539928,0.00761941907278639,1266.66666666667,883.333333333333
"GmJMC059_y2019_W4-0021",0.176543458096846,0.00625804113488562,0.00688319689123759,1266.66666666667,950
